session,data_type,data_num,path,split
4-1,silent,606,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0606.wav_20251005_153714.npz,valid
4-1,silent,29,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0029.wav_20251005_142726.npz,valid
4-1,silent,461,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0461.wav_20251005_151653.npz,valid
4-1,silent,434,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0434.wav_20251005_151403.npz,valid
4-1,silent,656,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0656.wav_20251005_154224.npz,valid
4-1,silent,270,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0270.wav_20251005_145618.npz,valid
4-1,silent,30,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0030.wav_20251005_142731.npz,valid
4-1,silent,326,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0326.wav_20251005_150237.npz,valid
4-1,silent,393,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0393.wav_20251005_150918.npz,valid
4-1,silent,389,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0389.wav_20251005_150851.npz,valid
4-1,silent,306,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0306.wav_20251005_150008.npz,valid
4-1,silent,655,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0655.wav_20251005_154218.npz,valid
4-1,silent,143,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0143.wav_20251005_143947.npz,valid
4-1,silent,262,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0262.wav_20251005_145529.npz,valid
4-1,silent,155,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0155.wav_20251005_144055.npz,valid
4-1,silent,162,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0162.wav_20251005_144159.npz,valid
4-1,silent,386,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0386.wav_20251005_150836.npz,valid
4-1,silent,521,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0521.wav_20251005_152845.npz,valid
4-1,silent,699,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0699.wav_20251005_154655.npz,valid
4-1,silent,610,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0610.wav_20251005_153736.npz,valid
4-1,silent,244,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0244.wav_20251005_145317.npz,valid
4-1,silent,13,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0013.wav_20251005_142559.npz,valid
4-1,silent,539,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0539.wav_20251005_153045.npz,valid
4-1,silent,335,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0335.wav_20251005_150329.npz,valid
4-1,silent,483,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0483.wav_20251005_151924.npz,valid
4-1,silent,675,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0675.wav_20251005_154413.npz,valid
4-1,silent,592,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0592.wav_20251005_153550.npz,valid
4-1,silent,75,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0075.wav_20251005_143211.npz,test
4-1,silent,340,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0340.wav_20251005_150402.npz,test
4-1,silent,248,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0248.wav_20251005_145338.npz,test
4-1,silent,696,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0696.wav_20251005_154630.npz,test
4-1,silent,670,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0670.wav_20251005_154345.npz,test
4-1,silent,80,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0080.wav_20251005_143347.npz,test
4-1,silent,401,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0401.wav_20251005_151012.npz,test
4-1,silent,645,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0645.wav_20251005_154118.npz,test
4-1,silent,627,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0627.wav_20251005_153928.npz,test
4-1,silent,217,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0217.wav_20251005_144833.npz,test
4-1,silent,451,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0451.wav_20251005_151542.npz,test
4-1,silent,1,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0001.wav_20251005_142508.npz,test
4-1,silent,374,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0374.wav_20251005_150722.npz,test
4-1,silent,258,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0258.wav_20251005_145456.npz,test
4-1,silent,72,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0072.wav_20251005_143152.npz,test
4-1,silent,428,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0428.wav_20251005_151329.npz,test
4-1,silent,79,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0079.wav_20251005_143341.npz,test
4-1,silent,186,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0186.wav_20251005_144427.npz,test
4-1,silent,15,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0015.wav_20251005_142611.npz,test
4-1,silent,241,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0241.wav_20251005_145259.npz,test
4-1,silent,138,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0138.wav_20251005_143921.npz,test
4-1,silent,150,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0150.wav_20251005_144026.npz,test
4-1,silent,144,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0144.wav_20251005_143952.npz,test
4-1,silent,26,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0026.wav_20251005_142709.npz,test
4-1,silent,145,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0145.wav_20251005_143958.npz,test
4-1,silent,680,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0680.wav_20251005_154441.npz,test
4-1,silent,344,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0344.wav_20251005_150424.npz,test
4-1,silent,485,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0485.wav_20251005_151936.npz,test
4-1,silent,323,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0323.wav_20251005_150218.npz,test
4-1,silent,6,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0006.wav_20251005_142526.npz,test
4-1,silent,288,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0288.wav_20251005_145815.npz,test
4-1,silent,189,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0189.wav_20251005_144532.npz,test
4-1,silent,420,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0420.wav_20251005_151234.npz,test
4-1,silent,36,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0036.wav_20251005_142816.npz,test
4-1,silent,550,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0550.wav_20251005_153158.npz,test
4-1,silent,113,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0113.wav_20251005_143648.npz,test
4-1,silent,431,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0431.wav_20251005_151344.npz,test
4-1,silent,596,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0596.wav_20251005_153621.npz,test
4-1,silent,263,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0263.wav_20251005_145533.npz,test
4-1,silent,19,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0019.wav_20251005_142635.npz,test
4-1,silent,674,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0674.wav_20251005_154406.npz,test
4-1,silent,158,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0158.wav_20251005_144111.npz,test
4-1,silent,257,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0257.wav_20251005_145451.npz,test
4-1,silent,2,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0002.wav_20251005_142511.npz,test
4-1,silent,657,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0657.wav_20251005_154230.npz,test
4-1,silent,204,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0204.wav_20251005_144723.npz,test
4-1,silent,426,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0426.wav_20251005_151315.npz,test
4-1,silent,676,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0676.wav_20251005_154419.npz,test
4-1,silent,229,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0229.wav_20251005_144949.npz,test
4-1,silent,212,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0212.wav_20251005_144808.npz,test
4-1,silent,181,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0181.wav_20251005_144402.npz,test
4-1,silent,32,silent_speech_dataset/silent/4-1/data/emg/emg_250hz_4_4_0032.wav_20251005_142743.npz,test
3-2,silent,2010,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2010.wav_20251002_191827.npz,train
3-2,silent,1645,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1645.wav_20251002_183218.npz,train
3-2,silent,1366,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1366.wav_20251002_174556.npz,train
3-2,silent,2207,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2207.wav_20251002_194030.npz,train
3-2,silent,1972,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1972.wav_20251002_191118.npz,train
3-2,silent,1303,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1303.wav_20251002_173858.npz,train
3-2,silent,1028,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1028.wav_20251002_170438.npz,train
3-2,silent,1586,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1586.wav_20251002_182649.npz,train
3-2,silent,1103,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1103.wav_20251002_171313.npz,train
3-2,silent,2094,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2094.wav_20251002_192919.npz,train
3-2,silent,2004,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2004.wav_20251002_191752.npz,train
3-2,silent,1940,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1940.wav_20251002_190737.npz,train
3-2,silent,1882,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1882.wav_20251002_190135.npz,train
3-2,silent,1385,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1385.wav_20251002_175011.npz,train
3-2,silent,1433,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1433.wav_20251002_175536.npz,train
3-2,silent,2031,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2031.wav_20251002_192325.npz,train
3-2,silent,1903,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1903.wav_20251002_190358.npz,train
3-2,silent,1652,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1652.wav_20251002_183245.npz,train
3-2,silent,1809,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1809.wav_20251002_185329.npz,train
3-2,silent,1498,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1498.wav_20251002_180246.npz,train
3-2,silent,1724,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1724.wav_20251002_184254.npz,train
3-2,silent,2043,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2043.wav_20251002_192428.npz,train
3-2,silent,2163,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2163.wav_20251002_193608.npz,train
3-2,silent,1928,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1928.wav_20251002_190620.npz,train
3-2,silent,1047,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1047.wav_20251002_170653.npz,train
3-2,silent,1857,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1857.wav_20251002_185901.npz,train
3-2,silent,2060,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2060.wav_20251002_192549.npz,train
3-2,silent,2340,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2340.wav_20251002_195509.npz,train
3-2,silent,1819,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1819.wav_20251002_185442.npz,train
3-2,silent,1761,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1761.wav_20251002_184709.npz,train
3-2,silent,2256,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2256.wav_20251002_194546.npz,train
3-2,silent,1582,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1582.wav_20251002_182628.npz,train
3-2,silent,1302,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1302.wav_20251002_173850.npz,train
3-2,silent,1870,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1870.wav_20251002_190015.npz,train
3-2,silent,2309,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2309.wav_20251002_195211.npz,train
3-2,silent,1248,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1248.wav_20251002_173304.npz,train
3-2,silent,2325,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2325.wav_20251002_195340.npz,train
3-2,silent,1748,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1748.wav_20251002_184549.npz,train
3-2,silent,1518,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1518.wav_20251002_181143.npz,train
3-2,silent,1312,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1312.wav_20251002_174004.npz,train
3-2,silent,2229,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2229.wav_20251002_194253.npz,train
3-2,silent,2338,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2338.wav_20251002_195458.npz,train
3-2,silent,1773,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1773.wav_20251002_184819.npz,train
3-2,silent,1377,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1377.wav_20251002_174927.npz,train
3-2,silent,1300,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1300.wav_20251002_173831.npz,train
3-2,silent,2135,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2135.wav_20251002_193246.npz,train
3-2,silent,1149,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1149.wav_20251002_171938.npz,train
3-2,silent,1957,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1957.wav_20251002_190943.npz,train
3-2,silent,2298,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2298.wav_20251002_195054.npz,train
3-2,silent,1879,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1879.wav_20251002_190120.npz,train
3-2,silent,1335,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1335.wav_20251002_174234.npz,train
3-2,silent,1233,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1233.wav_20251002_173114.npz,train
3-2,silent,2212,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2212.wav_20251002_194107.npz,train
3-2,silent,1512,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1512.wav_20251002_181103.npz,train
3-2,silent,1108,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1108.wav_20251002_171349.npz,train
3-2,silent,2246,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2246.wav_20251002_194452.npz,train
3-2,silent,1181,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1181.wav_20251002_172551.npz,train
3-2,silent,1334,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1334.wav_20251002_174228.npz,train
3-2,silent,2384,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2384.wav_20251002_195929.npz,train
3-2,silent,2422,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2422.wav_20251002_200331.npz,train
3-2,silent,1285,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1285.wav_20251002_173705.npz,train
3-2,silent,2419,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2419.wav_20251002_200259.npz,train
3-2,silent,1253,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1253.wav_20251002_173337.npz,train
3-2,silent,1853,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1853.wav_20251002_185824.npz,train
3-2,silent,2405,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2405.wav_20251002_200136.npz,train
3-2,silent,1854,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1854.wav_20251002_185834.npz,train
3-2,silent,1195,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1195.wav_20251002_172702.npz,train
3-2,silent,1155,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1155.wav_20251002_172009.npz,train
3-2,silent,1621,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1621.wav_20251002_183016.npz,train
3-2,silent,1873,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1873.wav_20251002_190036.npz,train
3-2,silent,1884,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1884.wav_20251002_190146.npz,train
3-2,silent,1074,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1074.wav_20251002_171010.npz,train
3-2,silent,1394,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1394.wav_20251002_175108.npz,train
3-2,silent,1469,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1469.wav_20251002_175916.npz,train
3-2,silent,1600,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1600.wav_20251002_182817.npz,train
3-2,silent,1479,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1479.wav_20251002_180029.npz,train
3-2,silent,1204,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1204.wav_20251002_172748.npz,train
3-2,silent,2165,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2165.wav_20251002_193621.npz,train
3-2,silent,1962,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1962.wav_20251002_191012.npz,train
3-2,silent,2025,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2025.wav_20251002_192253.npz,train
3-2,silent,1841,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1841.wav_20251002_185725.npz,train
3-2,silent,1950,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1950.wav_20251002_190833.npz,train
3-2,silent,2279,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2279.wav_20251002_194826.npz,train
3-2,silent,1530,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1530.wav_20251002_181304.npz,train
3-2,silent,2391,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2391.wav_20251002_200008.npz,train
3-2,silent,1121,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1121.wav_20251002_171526.npz,train
3-2,silent,2093,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2093.wav_20251002_192846.npz,train
3-2,silent,1249,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1249.wav_20251002_173309.npz,train
3-2,silent,1660,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1660.wav_20251002_183315.npz,train
3-2,silent,1976,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1976.wav_20251002_191138.npz,train
3-2,silent,1636,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1636.wav_20251002_183144.npz,train
3-2,silent,2055,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2055.wav_20251002_192521.npz,train
3-2,silent,1392,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1392.wav_20251002_175051.npz,train
3-2,silent,1132,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1132.wav_20251002_171716.npz,train
3-2,silent,1282,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1282.wav_20251002_173648.npz,train
3-2,silent,2036,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2036.wav_20251002_192348.npz,train
3-2,silent,1506,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1506.wav_20251002_181021.npz,train
3-2,silent,1378,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1378.wav_20251002_174933.npz,train
3-2,silent,1129,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1129.wav_20251002_171652.npz,train
3-2,silent,2104,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2104.wav_20251002_193004.npz,train
3-2,silent,1107,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1107.wav_20251002_171343.npz,train
3-2,silent,1967,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1967.wav_20251002_191047.npz,train
3-2,silent,1342,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1342.wav_20251002_174318.npz,train
3-2,silent,2497,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2497.wav_20251002_201119.npz,train
3-2,silent,2410,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2410.wav_20251002_200209.npz,train
3-2,silent,2091,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2091.wav_20251002_192835.npz,train
3-2,silent,1147,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1147.wav_20251002_171925.npz,train
3-2,silent,1311,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1311.wav_20251002_173957.npz,train
3-2,silent,1536,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1536.wav_20251002_181342.npz,train
3-2,silent,1061,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1061.wav_20251002_170840.npz,train
3-2,silent,2262,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_2262.wav_20251002_194615.npz,train
3-2,silent,1386,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1386.wav_20251002_175016.npz,train
3-2,silent,1102,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1102.wav_20251002_171308.npz,train
3-2,silent,1677,silent_speech_dataset/silent/3-2/data/emg/emg_250hz_3_3_1677.wav_20251002_183431.npz,train
